Species	Comparison	D.obs	eq.P	eq.mean.sim	eq.se.sim	si12.P	si12.mean.sim	si12.se.sim	si21.P	si21.mean.sim	si21.se.sim	an_breadth	Niche_expansion	Niche_stability	Niche_unfilling	migration	clade
Agriornis_murinus	hypo_wi	0.0203828608681073	1	0.255919142147746	NA	0.5	0	NA	0.5	0.00205255854897968	NA	NA	0.971802801578597	0.0281971984214034	0.973748978450132	mig	Xolmiini
Cnemarchus_erythropygius	real	0.431045351206907	1	0.48276112428892	NA	0.5	0.0665085201504265	NA	0.5	0.0279083631547535	NA	7.44220341984865	0.145008055004398	0.854991944995602	0.0474691342768828	res	Xolmiini
Heteroxolmis_dominicana	real	0.194694227926831	1	0.231173005765643	NA	0.5	0.104318742466177	NA	1	0.215355318795472	NA	6.97894132937388	0.606210822298042	0.393789177701958	0.664173979184544	res	Xolmiini
Hymenops_perspicillatus	real	0.0381616127360501	1	0.207313276013858	NA	0.5	0.023112547575164	NA	1	0.249194914068134	NA	8.22080772366467	0.839749402682213	0.160250597317787	0.823004574381048	mig	Xolmiini
Hymenops_perspicillatus	hypo_br	0.0697610002360556	1	0.196103662385512	NA	0.5	0	NA	1	0.231426601234055	NA	NA	0.746400134348511	0.253599865651489	0.736661795352049	mig	Xolmiini
Hymenops_perspicillatus	hypo_wi	0.0046064710260405	1	0.179562523193452	NA	1	0.268047212090579	NA	1	0.201061993138601	NA	NA	0.99170760861686	0.00829239138313975	0.986529739361725	mig	Xolmiini
Knipolegus_aterrimus	real	0.246803485885764	1	0.27990854816464	NA	0.5	0.068972118100305	NA	1	0.377960585269795	NA	8.14150115198977	0.391032142405584	0.608967857594416	0.73365300111835	mig	Xolmiini
Knipolegus_aterrimus	hypo_br	0.240262884917079	0.5	0.228363347145359	NA	0.5	0.171766761655456	NA	0.5	0.147367855410378	NA	NA	0.393474921766553	0.606525078233447	0.79298290764159	mig	Xolmiini
Knipolegus_aterrimus	hypo_wi	0.211859208460088	1	0.256474869174252	NA	0.5	0.0568098049226632	NA	0.5	0.0163107997870531	NA	NA	0.34241180469958	0.65758819530042	0.741436229662748	mig	Xolmiini
Knipolegus_cyanirostris	real	0.143728130184276	1	0.287502716984157	NA	1	0.180809962601403	NA	0.5	0.0569830348695688	NA	7.12487792453329	0.774713134402046	0.225286865597954	0.735146404235345	mig	Xolmiini
Knipolegus_cyanirostris	hypo_br	0.139176953933677	1	0.249769945946396	NA	1	0.231060827355988	NA	0.5	0.0348123135487345	NA	NA	0.776677934851903	0.223322065148097	0.796930990847685	mig	Xolmiini
Knipolegus_cyanirostris	hypo_wi	0.0739460219656639	1	0.275217745686711	NA	1	0.171334965961861	NA	0.5	0.0254885700947309	NA	NA	0.880131404884693	0.119868595115307	0.853747578285312	mig	Xolmiini
Knipolegus_franciscanus	real	0	1	0.705214482917127	NA	1	0	NA	1	0	NA	6.5381992489317	1	0	1	res	Xolmiini
Knipolegus_lophotes	real	0.696267819471259	0.5	0.517671379661539	NA	0.5	0.269135991201788	NA	0.5	0.309870684099394	NA	6.85733418100159	0.0642577707628908	0.935742229237109	0.205814474353975	res	Xolmiini
Knipolegus_orenocensis	real	0.27215120127749	0.5	0.234270905593796	NA	0.5	0.0477254469502445	NA	0.5	0.129500996882267	NA	6.77090802185298	0.0953197188497479	0.904680281150252	0.562006677053399	res	Xolmiini
Knipolegus_poecilocercus	real	0.488587337094468	0.5	0.441888329080691	NA	0.5	0.149323663851002	NA	0.5	0.35319394837144	NA	6.60664361482464	0.172510434524406	0.827489565475594	0.00397356692351847	res	Xolmiini
Knipolegus_poecilurus	real	0.5105776099409	1	0.562664142242535	NA	0.5	0.482724378202064	NA	0.5	0.0754442005183263	NA	7.50631193710851	0.0217033301470266	0.978296669852973	0.0742617487335105	res	Xolmiini
Knipolegus_signatus	real	0.464119553417711	0.5	0.361653201470507	NA	0.5	0.375821481773642	NA	0.5	0.0797208410610889	NA	7.62209612188921	0.134705880100706	0.865294119899294	0.376022627573926	res	Xolmiini
Knipolegus_striaticeps	real	0.0361935169425137	1	0.236109256903572	NA	0.5	0.000815715896277158	NA	1	0.319322051023627	NA	7.54124502238218	0.911799903160368	0.0882000968396325	0.95394020663553	mig	Xolmiini
Knipolegus_striaticeps	hypo_br	0.0486284672688986	1	0.242097908698417	NA	1	0.48697914550596	NA	1	0.196118914723887	NA	NA	0.867791627355049	0.132208372644951	0.946180910870412	mig	Xolmiini
Knipolegus_striaticeps	hypo_wi	0.035264439195876	1	0.25989270217507	NA	0.5	0.00451550928041289	NA	0.5	0.00260448949313929	NA	NA	0.911861069001029	0.088138930998971	0.955310015384666	mig	Xolmiini
Lessonia_oreas	real	0.525965942922806	0.5	0.361152310988361	NA	0.5	0.0538493919460896	NA	0.5	0.478416405509231	NA	7.70381424937096	0.170024583166339	0.829975416833661	0.315389488599087	res	Xolmiini
Lessonia_rufa	real	0.217969222814841	1	0.465808875859619	NA	0.5	0.210823946602206	NA	0.5	0.178394693826384	NA	7.89017800669493	0.532008207255203	0.467991792744797	0.735222869529502	mig	Xolmiini
Lessonia_rufa	hypo_br	0.50271654082324	0.5	0.347058948603799	NA	0.5	0.00290609188863855	NA	0.5	0.387717407065408	NA	NA	0.219849405613129	0.780150594386871	0.311866571895475	mig	Xolmiini
Lessonia_rufa	hypo_wi	0.511495404626975	0.5	0.447265214113375	NA	0.5	0	NA	0.5	0.245629116654253	NA	NA	0.167123650198316	0.832876349801684	0.13204473061013	mig	Xolmiini
Muscisaxicola_albifrons	real	0.387757648352883	0.5	0.37177325852277	NA	0.5	0.0110997212116287	NA	0.5	0	NA	7.34082993827652	0.287278895760802	0.712721104239198	0.381724395000713	res	Xolmiini
Muscisaxicola_albilora	real	0.296583152177727	1	0.334082093030943	NA	0.5	0.00987230079772494	NA	0.5	0.0121315737451528	NA	7.86339287652538	0.555864460949181	0.444135539050819	0.304156102896562	mig	Xolmiini
Muscisaxicola_albilora	hypo_br	0.457421463060171	0.5	0.320950556844297	NA	0.5	0.0961423742796887	NA	0.5	0.0325043148199645	NA	NA	0.195060719644171	0.804939280355829	0.225863211341205	mig	Xolmiini
Muscisaxicola_albilora	hypo_wi	0.117114297558314	1	0.23069415157093	NA	0.5	0.0504042015342341	NA	0.5	0	NA	NA	0.780811424919402	0.219188575080598	0.65802468804032	mig	Xolmiini
Muscisaxicola_alpinus	real	0.503105381236577	1	0.607594697048021	NA	0.5	0.00346606363445379	NA	0.5	0.00829354406752181	NA	6.69023421007418	0.226942651593283	0.773057348406717	0.0867125528302371	res	Xolmiini
Muscisaxicola_capistratus	real	0.282909074106693	1	0.311726072402745	NA	0.5	0.104670890083418	NA	0.5	0.204832464995465	NA	7.882996181068	0.511311380723922	0.488688619276078	0.120311754996735	mig	Xolmiini
Muscisaxicola_capistratus	hypo_br	0.38887397802636	0.5	0.28678319693147	NA	0.5	0.342311696132737	NA	0.5	0.00580918749518322	NA	NA	0.396806663736934	0.603193336263066	0.477750788578111	mig	Xolmiini
Muscisaxicola_capistratus	hypo_wi	0.102372481762545	1	0.22118243477998	NA	1	0.208792890842973	NA	0.5	0	NA	NA	0.797367607299909	0.202632392700091	0.741126452108291	mig	Xolmiini
Muscisaxicola_cinereus	real	0.38371625673137	0.5	0.367110023870183	NA	0.5	0.0146650681467868	NA	0.5	0.00066859535719288	NA	7.93256925601924	0.410901027427512	0.589098972572488	0.331132616027304	mig	Xolmiini
Muscisaxicola_cinereus	hypo_br	0.463187962288363	0.5	0.381595015971132	NA	0.5	0.0249524978060953	NA	0.5	0	NA	NA	0.284008144174916	0.715991855825084	0.240171061300805	mig	Xolmiini
Muscisaxicola_cinereus	hypo_wi	0.395149168445181	0.5	0.329514656987744	NA	0.5	0.010877992796515	NA	0.5	0.0055452682049113	NA	NA	0.3942965109669	0.6057034890331	0.369486137078652	mig	Xolmiini
Muscisaxicola_flavinucha	real	0.37793143482927	0.5	0.275377815528709	NA	0.5	7.61629001148068e-05	NA	0.5	0.00180459719106363	NA	7.58997211040858	0.476102977499603	0.523897022500397	0.341461543131515	mig	Xolmiini
Muscisaxicola_flavinucha	hypo_br	0.394726323501469	0.5	0.319604829159355	NA	0.5	0.0279221271066445	NA	0.5	0.000300852316893474	NA	NA	0.308371658083691	0.691628341916309	0.335733340606762	mig	Xolmiini
Muscisaxicola_flavinucha	hypo_wi	0.0276828432059364	1	0.187703939671148	NA	1	0.0380951140004753	NA	0.5	0	NA	NA	0.957409612500418	0.0425903874995823	0.917349949054842	mig	Xolmiini
Muscisaxicola_fluviatilis	real	0.297269287252324	0.5	0.289460545690438	NA	1	0.656900824527816	NA	0.5	0.101895802990434	NA	6.94076662385679	0.433136962594623	0.566863037405376	0.282428086973233	res	Xolmiini
Muscisaxicola_frontalis	real	0.151466242677894	1	0.232883776510594	NA	0.5	0.0822407004339196	NA	0.5	0	NA	7.57525508146984	0.892458004986601	0.107541995013399	0.778488124900644	mig	Xolmiini
Muscisaxicola_frontalis	hypo_br	0.330461452534902	0.5	0.282307182330158	NA	0.5	0.0247910203346122	NA	0.5	0	NA	NA	0.563275156550906	0.436724843449094	0.491144810709745	mig	Xolmiini
Muscisaxicola_frontalis	hypo_wi	0.000758453936794745	1	0.177535629068221	NA	1	0.0365002998699119	NA	0.5	0	NA	NA	0.998874442600708	0.0011255573992923	0.998774535715396	mig	Xolmiini
Muscisaxicola_griseus	real	0.361011117517182	1	0.439881860428977	NA	0.5	0.0276686700704001	NA	0.5	0.00172433746226064	NA	7.45604740986098	0.168830925888312	0.831169074111688	0.289249651350697	res	Xolmiini
Muscisaxicola_juninensis	real	0.474399590722104	0.5	0.403218893135064	NA	0.5	0.0624349762048785	NA	0.5	0	NA	7.37565307837288	0.212823730235982	0.787176269764018	0.193839450729183	res	Xolmiini
Muscisaxicola_maclovianus	real	0.511539559951485	0.5	0.444641984065073	NA	0.5	1.11022302462516e-16	NA	0.5	0.0313119213715672	NA	8.06949977104218	0.296890205429231	0.703109794570769	0.0685673924610608	mig	Xolmiini
Muscisaxicola_maclovianus	hypo_br	0.527120335515576	0.5	0.420809811918266	NA	0.5	0.276732751934454	NA	0.5	0.237535647115543	NA	NA	0.211616563280786	0.788383436719214	0.243959054281038	mig	Xolmiini
Muscisaxicola_maclovianus	hypo_wi	0.316593120459784	1	0.378746805909838	NA	0.5	0	NA	0.5	0.081379328858771	NA	NA	0.410116838669571	0.589883161330429	0.188631486978486	mig	Xolmiini
Muscisaxicola_maculirostris	real	0.416828805612828	0.5	0.333095925753016	NA	0.5	0.0144506425043146	NA	0.5	0.0246248566903654	NA	8.02486028571736	0.271837287022138	0.728162712977862	0.423086472714881	mig	Xolmiini
Muscisaxicola_maculirostris	hypo_br	0.417880918332667	0.5	0.335058693037453	NA	0.5	0.00208853554870625	NA	0.5	0.0522780902329154	NA	NA	0.257523009818528	0.742476990181472	0.309002373711221	mig	Xolmiini
Muscisaxicola_maculirostris	hypo_wi	0.336176133657111	0.5	0.268931497290299	NA	0.5	0.0804355689657192	NA	0.5	0.224131596619774	NA	NA	0.536819703953324	0.463180296046676	0.439965088549718	mig	Xolmiini
Muscisaxicola_rufivertex	real	0.499985107137084	0.5	0.353865036365064	NA	0.5	0.0352539981286835	NA	0.5	0.0034032746473347	NA	7.65145671063922	0.212305547220409	0.787694452779591	0.275687413255866	res	Xolmiini
Myiotheretes_fumigatus	real	0.498810780761012	1	0.665977306528793	NA	1	0.50149519141895	NA	0.5	0	NA	7.18287487503266	0.0140415985224451	0.985958401477555	0.254294412552425	res	Xolmiini
Myiotheretes_fuscorufus	real	0.454700009294729	1	0.728982613891181	NA	0.5	0.0233424231096079	NA	0.5	0.0753571816206973	NA	7.31929544525571	0.459277379423834	0.540722620576166	0.341424522945436	res	Xolmiini
Myiotheretes_striaticollis	real	0.607407833385293	0.5	0.459051754841364	NA	0.5	0.284865139156658	NA	0.5	0.2960464366767	NA	8.04781072732149	0.180544822256515	0.819455177743485	0.0571516576779409	res	Xolmiini
Neoxolmis_rufiventris	real	0	1	0.200075445366216	NA	1	0	NA	1	0	NA	7.52859446588626	1	0	1	mig	Xolmiini
Neoxolmis_rufiventris	hypo_br	0	1	0.147661867680425	NA	1	0.0395591578391977	NA	1	0	NA	NA	1	0	1	mig	Xolmiini
Neoxolmis_rufiventris	hypo_wi	0	1	0.150325863862286	NA	1	0	NA	1	0	NA	NA	1	0	1	mig	Xolmiini
Polioxolmis_rufipennis	real	0.182496977794276	1	0.433188444160527	NA	0.5	0.0968550846016299	NA	0.5	0.00162399433313865	NA	7.48338566058121	0.541320114195938	0.458679885804062	0.372585499694341	res	Xolmiini
Satrapa_icterophrys	real	0.537174726728184	0.5	0.373472912374382	NA	0.5	0.0998381436273295	NA	0.5	0.386449906523468	NA	7.35783881612057	0.155197995899616	0.844802004100384	0.0526625212328264	mig	Xolmiini
Satrapa_icterophrys	hypo_br	0.487729381429239	0.5	0.358583122420705	NA	0.5	0.475603402656385	NA	0.5	0.176903343308367	NA	NA	0.146411108526935	0.853588891473065	0.0815878203539867	mig	Xolmiini
Satrapa_icterophrys	hypo_wi	0.573945601757202	0.5	0.332834502477877	NA	0.5	0.00106591305774506	NA	0.5	0.25551150157999	NA	NA	0.148638075532108	0.851361924467892	0.0670663822385572	mig	Xolmiini
Xolmis_cinereus	real	0.398354937043588	0.5	0.261978093805799	NA	0.5	0.238646118963579	NA	0.5	0.0966398496138181	NA	7.43188829055717	0.294429908469219	0.705570091530781	0.106659299406434	res	Xolmiini
Xolmis_coronatus	real	0.0914689046244561	1	0.379627049256385	NA	0.5	0.0155909099660866	NA	0.5	0.0448222468232797	NA	7.75922590587079	0.956860231682254	0.0431397683177466	0.642452501730152	mig	Xolmiini
Xolmis_coronatus	hypo_br	0.392618093657718	0.5	0.365243837562473	NA	0.5	0.00575926442110963	NA	1	0.699696432818665	NA	NA	0.18456831287324	0.81543168712676	0.409699198806957	mig	Xolmiini
Xolmis_coronatus	hypo_wi	0.328478099647104	1	0.380908865293593	NA	0.5	0.0322643225921393	NA	0.5	0.0216615322120465	NA	NA	0.538696880927316	0.461303119072684	0.398966704893638	mig	Xolmiini
Xolmis_irupero	real	0.522001454590346	0.5	0.364370286395569	NA	0.5	0.082181739733507	NA	0.5	0.135980852563082	NA	7.68877442679718	0.104003544712733	0.895996455287267	0.235304633951733	res	Xolmiini
Xolmis_pyrope	real	0.139034129155836	1	0.241571255083995	NA	1	0.2468610565883	NA	0.5	3.23827408346133e-05	NA	8.05453123366656	0.659094043329076	0.340905956670924	0.288620912615754	mig	Xolmiini
Xolmis_pyrope	hypo_br	0.131509313533477	1	0.232195522717343	NA	0.5	0.0557118433690794	NA	0.5	0.00698583412870635	NA	NA	0.679943174282504	0.320056825717496	0.417115962579361	mig	Xolmiini
Xolmis_pyrope	hypo_wi	0.0789211787559667	1	0.22128350919562	NA	0.5	0	NA	0.5	0.0027136512823509	NA	NA	0.771396642891861	0.228603357108139	0.558721295603898	mig	Xolmiini
Xolmis_rubetra	real	0.0699603376107668	1	0.314000927064888	NA	0.5	0.00108661393291443	NA	0.5	0.00954817062819791	NA	8.03029200637346	0.906649383102757	0.0933506168972434	0.806124622773095	mig	Xolmiini
Xolmis_rubetra	hypo_br	0.0963247101948704	1	0.298045291662963	NA	1	0.172637494352083	NA	1	0.205595296565728	NA	NA	0.770633312548785	0.229366687451215	0.796994487648321	mig	Xolmiini
Xolmis_rubetra	hypo_wi	0.0298638341322223	1	0.257520146551709	NA	1	0.0558079692805036	NA	0.5	0.00175932943972945	NA	NA	0.929765326972754	0.0702346730272458	0.937362867848395	mig	Xolmiini
