Species	Comparison	D.obs	eq.P	eq.mean.sim	eq.se.sim	si12.P	si12.mean.sim	si12.se.sim	si21.P	si21.mean.sim	si21.se.sim	an_breadth	Niche_expansion	Niche_stability	Niche_unfilling	migration	clade
Turdus_fulviventris	real	0.295379130353257	1	0.449414589300872	NA	1	0.386065289427097	NA	0.5	0.0221266665785735	NA	7.05253582872011	0.162186729941632	0.837813270058368	0.279538196009947	res	Turdus
Turdus_fumigatus	real	0.859368146847358	0.5	0.794018116896191	NA	0.5	0.321785558372599	NA	0.5	0.159125447168541	NA	7.28454223756356	0.0120788653197194	0.987921134680281	0.0149542239042261	res	Turdus
Turdus_fuscater	real	0.627036679770753	1	0.656389669287993	NA	0.5	0.155946394545098	NA	0.5	0.295195034824238	NA	7.51387055087732	0.0788766846927027	0.921123315307297	0.0134075407702951	res	Turdus
Turdus_grayi	real	0.28755091900818	1	0.610411031654889	NA	0.5	0	NA	0.5	0.212860529273947	NA	7.15104585524776	0.331290601760068	0.668709398239932	0.153595815085639	res	Turdus
Turdus_hauxwelli	real	0.414573158034078	0.5	0.32080311495527	NA	0.5	0.0184006542893773	NA	1	0.58276472929387	NA	6.87186951928464	0.220108538410315	0.779891461589685	0.22844583470555	res	Turdus
Turdus_hortulorum	real	0.0795493122570319	1	0.638797923745271	NA	1	0.10841528183123	NA	0.5	0.0687241881895497	NA	6.77616636231389	0.41082091389351	0.58917908610649	0.598865430853493	mig	Turdus
Turdus_hortulorum	hypo_br	0.00715426027391486	1	0.133396108548347	NA	0.5	0	NA	1	0.210198910621847	NA	NA	0.994454001738799	0.00554599826120091	0.989779182435748	mig	Turdus
Turdus_hortulorum	hypo_wi	0.000304461983756221	1	0.102544219548288	NA	1	0.0836939627576461	NA	1	0.00369926160202694	NA	NA	0.998417315491795	0.00158268450820463	0.998924324587788	mig	Turdus
Turdus_ignobilis	real	0.715705684139534	0.5	0.620346094817919	NA	0.5	0.2781853356564	NA	0.5	0.0644702431189603	NA	7.05131393848255	0.00950061590652135	0.990499384093479	0.0108520765945964	res	Turdus
Turdus_iliacus	real	0.342894810973573	0.5	0.261845813204913	NA	0.5	0.0507344248636866	NA	0.5	0.00307600844197187	NA	7.44920274260661	0.281470410182212	0.718529589817788	0.0952803709754819	mig	Turdus
Turdus_iliacus	hypo_br	0.516995679524276	0.5	0.168959223202528	NA	0.5	0	NA	0.5	0.197062521625155	NA	NA	0.324407316254276	0.675592683745724	0.17057119217353	mig	Turdus
Turdus_iliacus	hypo_wi	0.156693653444827	0.5	0.0596433147183897	NA	1	0.176811423011965	NA	0.5	0.0367984667797219	NA	NA	0.825852378104884	0.174147621895116	0.660446395496913	mig	Turdus
Turdus_infuscatus	real	0.0890022304243373	1	0.201962369694671	NA	0.5	0	NA	0.5	0	NA	7.32399803536083	0.30528800952714	0.69471199047286	0.798516074426244	res	Turdus
Turdus_kessleri	real	0.0723050143652508	1	0.159565732106516	NA	0.5	0	NA	0.5	9.13031780097606e-05	NA	6.77120358105716	0.772155030372688	0.227844969627312	0.817900055416791	mig	Turdus
Turdus_kessleri	hypo_br	0.0674604482428769	1	0.150156825743255	NA	0.5	0	NA	1	0.0940303680409393	NA	NA	0.768267203601103	0.231732796398897	0.84273458427497	mig	Turdus
Turdus_kessleri	hypo_wi	0.0736081107007819	1	0.181071010479956	NA	0.5	0.0152441142560187	NA	0.5	0.00502970794309499	NA	NA	0.751274594378918	0.248725405621082	0.811643459357951	mig	Turdus
Turdus_lawrencii	real	0.516726442722339	0.5	0.484173899501086	NA	0.5	0.327220912623609	NA	0.5	0.370055295424425	NA	6.89917355701728	0.188032403642034	0.811967596357966	0.0254905167056085	res	Turdus
Turdus_leucomelas	real	0.534731215215877	0.5	0.433467269148473	NA	0.5	0.101150783431718	NA	0.5	0.0899423984459109	NA	7.45773516224199	0.147341702988152	0.852658297011848	0.0317016626825359	res	Turdus
Turdus_leucops	real	0.54960683339987	1	0.558680463471801	NA	0.5	0.299654864489786	NA	0.5	0.382177652437267	NA	7.35420739022483	0.12223543127297	0.87776456872703	0.0198023406825858	res	Turdus
Turdus_libonyana	real	0.403904270731732	1	0.601455025594408	NA	0.5	0.0278381412095462	NA	0.5	0.0383775814087711	NA	7.35780467935412	0.117703337325375	0.882296662674625	0.297483103494551	res	Turdus
Turdus_ludoviciae	real	0.010390959221841	1	0.41910524374938	NA	0.5	0	NA	1	0.288947846483318	NA	6.12405112035876	0.941057345752071	0.0589426542479292	0.98663044712504	res	Turdus
Turdus_maculirostris	real	0.259394865274234	1	0.427103728498287	NA	0.5	0.00841928493897581	NA	0.5	0.00294990460787992	NA	7.08718343511142	0.317447727220514	0.682552272779486	0.645756528215567	res	Turdus
Turdus_maximus	real	0.250161532299761	0.5	0.223377506904489	NA	0.5	0.0822276308627164	NA	0.5	0	NA	7.08329113433074	0.325751376955949	0.674248623044051	0.655964999732658	mig	Turdus
Turdus_maximus	hypo_br	0.247374389132131	0.5	0.201600679872525	NA	0.5	0.0675439705135098	NA	0.5	0.00237932457168522	NA	NA	0.293362492703942	0.706637507296058	0.628308520983029	mig	Turdus
Turdus_maximus	hypo_wi	0.240467573974742	0.5	0.195257635381945	NA	0.5	0.140490657530466	NA	0.5	0	NA	NA	0.339907211718274	0.660092788281726	0.694750321299787	mig	Turdus
Turdus_menachensis	real	0.220329064482579	1	0.23101210377858	NA	0.5	0	NA	1	0.33613388531739	NA	7.86077316982336	0.49180958365292	0.50819041634708	0.688906709181302	res	Turdus
Turdus_merula	real	0.347808613020454	0.5	0.227305618882399	NA	0.5	0.198874149101793	NA	1	0.411913838425525	NA	7.09052962146172	0.337464225006894	0.662535774993106	0.110319778736776	mig	Turdus
Turdus_merula	hypo_br	0.314516613946332	0.5	0.194449191529443	NA	0.5	0.0338348216382344	NA	0.5	0.200952699211407	NA	NA	0.327327915954012	0.672672084045988	0.196357280899515	mig	Turdus
Turdus_merula	hypo_wi	0.279070845352147	0.5	0.154343794148652	NA	0.5	0.152558693286628	NA	1	0.33574264462703	NA	NA	0.501818574397006	0.498181425602994	0.23311296533651	mig	Turdus
Turdus_migratorius	real	0.303450387234394	0.5	0.151016917939062	NA	0.5	0.0825979076057221	NA	0.5	0.0153219640758379	NA	7.62427263545268	0.277875881543957	0.722124118456043	0.291187963744823	mig	Turdus
Turdus_migratorius	hypo_br	0.162255682186604	0.5	0.106267025542305	NA	0.5	0.0778764068659196	NA	1	0.333070336636593	NA	NA	0.5147422145344	0.4852577854656	0.64817440611181	mig	Turdus
Turdus_migratorius	hypo_wi	0.277030792848061	0.5	0.0877459453271947	NA	0.5	0.0354288112909124	NA	0.5	0.125890533956038	NA	NA	0.688011720780099	0.311988279219901	0.337188587932693	mig	Turdus
Turdus_mupinensis	real	0.0163232896252967	1	0.195678661252864	NA	0.5	1.11022302462516e-16	NA	1	0.102563161420223	NA	6.84802148485992	0.927559957315007	0.0724400426849929	0.953760703380655	mig	Turdus
Turdus_mupinensis	hypo_br	0.0126778910483726	1	0.192452632712289	NA	1	0.0833469046176932	NA	0.5	0	NA	NA	0.958507165304613	0.0414928346953869	0.964326680960699	mig	Turdus
Turdus_mupinensis	hypo_wi	0.0138853605838759	1	0.168076614383859	NA	0.5	0.000346055384357946	NA	1	0.0173043566670715	NA	NA	0.936186777465228	0.0638132225347717	0.958237241376427	mig	Turdus
Turdus_naumanni	real	0.225424511736044	1	0.32564551364319	NA	0.5	0	NA	0.5	0.157496250587811	NA	6.60919864027427	0.460959853337396	0.539040146662604	0.68863426172591	mig	Turdus
Turdus_naumanni	hypo_br	0.00269564231479469	1	0.202083128609524	NA	1	0.0869215752078013	NA	0.5	0	NA	NA	0.978937852029611	0.0210621479703893	0.994555357565024	mig	Turdus
Turdus_naumanni	hypo_wi	0	1	0.203301056262156	NA	1	0	NA	1	0	NA	NA	1	0	1	mig	Turdus
Turdus_nigrescens	real	0.0152375608939002	1	0.213196648397327	NA	1	0.141273972451782	NA	0.5	0	NA	7.87778513476761	0.953674295673175	0.0463257043268254	0.943936770302737	res	Turdus
Turdus_nigriceps	real	0.279962321851697	1	0.325413618953566	NA	1	0.294858138349407	NA	1	0.365343993666219	NA	7.28350917088887	0.34779496707534	0.65220503292466	0.471815688694004	mig	Turdus
Turdus_nigriceps	hypo_br	0.141951853418164	1	0.295437433564537	NA	0.5	0.0775683950719275	NA	0.5	0.134878323494956	NA	NA	0.182453297684746	0.817546702315254	0.503623808572137	mig	Turdus
Turdus_nigriceps	hypo_wi	0.165794505179077	1	0.244085037323586	NA	0.5	0.0473383235662393	NA	0.5	0.00069200076632947	NA	NA	0.511850716102462	0.488149283897538	0.762517537394885	mig	Turdus
Turdus_nudigenis	real	0.380640989838051	1	0.447612526940704	NA	0.5	0.34458595684582	NA	0.5	0.313882954192688	NA	7.27926630723302	0.189281141285144	0.810718858714856	0.156208122507756	res	Turdus
Turdus_obscurus	real	0.333752423125701	1	0.368412206184678	NA	1	0.428562130965585	NA	0.5	0.0993233241394007	NA	6.98380845837139	0.271424242604687	0.728575757395313	0.0116202088682338	mig	Turdus
Turdus_obscurus	hypo_br	0.474828935194893	0.5	0.271841694733263	NA	0.5	0.169783412062327	NA	0.5	0.0573608267426482	NA	NA	0.381061965443653	0.618938034556347	0.162332654376376	mig	Turdus
Turdus_obscurus	hypo_wi	0	1	0.174997023644142	NA	1	0.0068291504453557	NA	1	0	NA	NA	1	0	1	mig	Turdus
Turdus_obsoletus	real	0.590892401371573	0.5	0.497190257066601	NA	0.5	0.222543590533349	NA	0.5	0.0251236450968322	NA	7.10971039143995	0.056199099982756	0.943800900017244	0.0999220829493577	res	Turdus
Turdus_olivaceus	real	0.592737614938806	0.5	0.556147435534685	NA	0.5	0.00121691567023974	NA	0.5	0.452539657011695	NA	6.90145165701564	0.112923946111607	0.887076053888393	0.0819388788507899	res	Turdus
Turdus_olivater	real	0.260241468861105	1	0.514844500142968	NA	0.5	0.0225673442861178	NA	0.5	0.0550404671826371	NA	7.23160319838757	0.00350536675118404	0.996494633248816	0.383647563026292	res	Turdus
Turdus_pallidus	real	0.0869416168823436	1	0.593483529727271	NA	0.5	0.00141005168064845	NA	0.5	0.054818175759268	NA	6.79738218427172	0.0396764507340287	0.960323549265971	0.714115328289763	mig	Turdus
Turdus_pallidus	hypo_br	0.00430459610769907	1	0.590914682619044	NA	0.5	0	NA	1	0.0171313742578201	NA	NA	0.989988698898797	0.0100113011012025	0.987903307476777	mig	Turdus
Turdus_pallidus	hypo_wi	0.00101532897470824	1	0.112149074994152	NA	1	0.0134302967585234	NA	1	0.00565806132724178	NA	NA	0.992672630572252	0.00732736942774782	0.99571815074506	mig	Turdus
Turdus_pelios	real	0.735918568217845	0.5	0.688862434741043	NA	0.5	0.0992032544788853	NA	0.5	0.124893605136155	NA	7.72968162495105	0	1	0.0139830923052626	res	Turdus
Turdus_philomelos	real	0.286224918007377	1	0.405049285851315	NA	0.5	0.00848121663791823	NA	0.5	0.18540542663766	NA	6.97501279688488	0.45846543155562	0.54153456844438	0.0592389794533329	mig	Turdus
Turdus_philomelos	hypo_br	0.109023583255534	1	0.160410508196756	NA	0.5	0	NA	1	0.281300958991515	NA	NA	0.676768300399881	0.323231699600119	0.458209958998763	mig	Turdus
Turdus_philomelos	hypo_wi	0.057030357568009	1	0.0617189948091035	NA	1	0.0795377240580588	NA	0.5	0	NA	NA	0.974268110707034	0.0257318892929657	0.934025916112349	mig	Turdus
Turdus_pilaris	real	0.21425704609079	0.5	0.166048532146857	NA	0.5	0.160671028944754	NA	0.5	0.110503556967848	NA	7.29442883558982	0.665213594136776	0.334786405863224	0.411897767616706	mig	Turdus
Turdus_pilaris	hypo_br	0.135196665605722	0.5	0.109986388500435	NA	0.5	0.0941932541924934	NA	0.5	0.0907905478901953	NA	NA	0.856739452553107	0.143260547446893	0.766528133722337	mig	Turdus
Turdus_pilaris	hypo_wi	0.0257299197004901	1	0.0796996678437002	NA	0.5	0.00626118309968482	NA	0.5	0	NA	NA	0.980823838620763	0.0191761613792366	0.959957644137189	mig	Turdus
Turdus_plebejus	real	0.161224783611813	1	0.288076275994826	NA	0.5	0.071367834934454	NA	1	0.227925374935447	NA	8.25510347401032	0.780046037331166	0.219953962668834	0.69268223282624	res	Turdus
Turdus_plumbeus	real	0.0420333514141586	1	0.247052804676509	NA	1	0.436847989154221	NA	0.5	0	NA	7.36895481560842	0.97166009530617	0.0283399046938295	0.914791061968259	res	Turdus
Turdus_poliocephalus	real	0.767933283023169	0.5	0.71165764475537	NA	0.5	0.0773373796496867	NA	0.5	0.139043329291024	NA	6.38214454522418	0.0281807209234444	0.971819279076556	0.0101066484092706	res	Turdus
Turdus_reevei	real	0.128291464687579	1	0.600492075716059	NA	0.5	0.0140383682490111	NA	0.5	0	NA	6.88458907858409	0.402070826627512	0.597929173372488	0.892106264643495	res	Turdus
Turdus_roehli	real	0.0304822027684596	1	0.454998898321884	NA	0.5	0	NA	0.5	0	NA	5.45811329446948	0.962595558940512	0.0374044410594883	0.961212359509646	res	Turdus
Turdus_rubrocanus	real	0.118173225368362	1	0.194632877379473	NA	0.5	0	NA	0.5	0.0700835170330509	NA	6.74878061473111	0.397924410404996	0.602075589595004	0.3981188601499	mig	Turdus
Turdus_rubrocanus	hypo_br	0.0508735755377457	1	0.218874503615127	NA	1	0.0527694973690765	NA	1	0.0737368944820923	NA	NA	0.295785114805354	0.704214885194646	0.562900625119484	mig	Turdus
Turdus_rubrocanus	hypo_wi	0.082048725972753	1	0.187977063920153	NA	0.5	0.0259088965246763	NA	0.5	6.41737127129449e-05	NA	NA	0.557177818880383	0.442822181119617	0.579650604070612	mig	Turdus
Turdus_ruficollis	real	0.138826220663761	1	0.273818403812674	NA	0.5	0	NA	0.5	0.0582490821947783	NA	7.1597915483263	0.558080730717801	0.441919269282199	0.529700794498527	mig	Turdus
Turdus_ruficollis	hypo_br	0.180901909531058	1	0.2163357534381	NA	0.5	0.0264791152942212	NA	0.5	0	NA	NA	0.036081134115769	0.963918865884231	0.684631677946435	mig	Turdus
Turdus_ruficollis	hypo_wi	0	1	0.114481720403982	NA	1	0	NA	1	0.0679945284194026	NA	NA	1	0	1	mig	Turdus
Turdus_rufiventris	real	0.456597574498087	0.5	0.382600522025987	NA	0.5	0.419393908057849	NA	0.5	0.11733524549381	NA	7.23595596447607	0.0432509758099578	0.956749024190042	0.278044180645916	res	Turdus
Turdus_rufopalliatus	real	0.000327387110849231	1	0.166607893326703	NA	0.5	0	NA	1	0.18691305282195	NA	7.3240800129935	0.982901488088173	0.0170985119118265	0.994560478445497	res	Turdus
Turdus_sanchezorum	real	0.385820171436437	1	0.5954613283954	NA	0.5	0.0850999851367462	NA	0.5	0.0721174694808537	NA	6.55469285244752	0.264857773471577	0.735142226528423	0.166479476911831	res	Turdus
Turdus_serranus	real	0.42162860536222	1	0.460389360185291	NA	0.5	0.3873422152635	NA	0.5	0.0617804189698908	NA	7.58293780998181	0.049003883209162	0.950996116790838	0.103468082929136	res	Turdus
Turdus_simillimus	real	0.206121184907839	1	0.303882903866539	NA	0.5	0.163182655917541	NA	0.5	0.023526957907729	NA	7.79388244979975	0.00558647890917841	0.994413521090822	0.449785172285512	mig	Turdus
Turdus_simillimus	hypo_br	0.250104442129494	1	0.303889815645774	NA	0.5	0.0773867587531709	NA	0.5	0.162384303612673	NA	NA	0.00933496757203165	0.990665032427968	0.379542581903842	mig	Turdus
Turdus_simillimus	hypo_wi	0.215064357949988	1	0.265221890829092	NA	0.5	0.114697876180366	NA	1	0.315163793399628	NA	NA	0.0103318545531542	0.989668145446846	0.454206119124544	mig	Turdus
Turdus_smithi	real	0.510026622458208	0.5	0.444778763278085	NA	0.5	0.0694153748506871	NA	0.5	0.205274698829623	NA	7.12186783548962	0.143058232255068	0.856941767744932	0.287835774939853	res	Turdus
Turdus_subalaris	real	0.073941798568445	1	0.378719662942986	NA	0.5	0	NA	0.5	0	NA	6.79276597373588	0.85942770503251	0.14057229496749	0.873080113474326	mig	Turdus
Turdus_subalaris	hypo_br	0.00738778434689502	1	0.434217498994319	NA	1	0.21567292833364	NA	0.5	0.00192127184068114	NA	NA	0.968185633388336	0.0318143666116637	0.994139335650776	mig	Turdus
Turdus_subalaris	hypo_wi	0.0290890398885634	1	0.298577655579084	NA	0.5	0.0201972387513949	NA	0.5	0.000384217027738609	NA	NA	0.944115942610256	0.0558840573897437	0.961312948890181	mig	Turdus
Turdus_tephronotus	real	0.517415951792692	1	0.707601463031692	NA	0.5	0.10141621426535	NA	0.5	0.248764192592593	NA	6.78581987353109	0.0933933792335256	0.906606620766474	0.267141546120591	res	Turdus
Turdus_torquatus	real	0.386716584731969	0.5	0.285109090749105	NA	0.5	8.5041959572929e-05	NA	0.5	0.169340386909718	NA	7.1469279362879	0.475162518982399	0.524837481017601	0.437190137841876	mig	Turdus
Turdus_torquatus	hypo_br	0.0293258945239985	1	0.213070303091254	NA	0.5	0	NA	1	0.147752966078548	NA	NA	0.824741891438821	0.175258108561179	0.852144689332392	mig	Turdus
Turdus_torquatus	hypo_wi	0.0670435420547684	1	0.123446081213835	NA	0.5	0	NA	0.5	0.000325504232446483	NA	NA	0.870620340214004	0.129379659785996	0.812737839043545	mig	Turdus
Turdus_unicolor	real	0.358585294332156	0.5	0.30890964953291	NA	0.5	0.163943029859969	NA	0.5	0.150526319117323	NA	6.70965939328746	0.0315887471155095	0.96841125288449	0.478617187139239	mig	Turdus
Turdus_unicolor	hypo_br	0.0266105991811615	1	0.139123580337786	NA	1	0.0287373475351539	NA	1	0.125401690227348	NA	NA	0.0715506128484284	0.928449387151572	0.904675381936655	mig	Turdus
Turdus_unicolor	hypo_wi	0.183396039941116	0.5	0.125461623310862	NA	1	0.267679171527815	NA	0.5	0.0424391374994465	NA	NA	0.367235155919827	0.632764844080173	0.799177531412809	mig	Turdus
