Species	Comparison	D.obs	eq.P	eq.mean.sim	eq.se.sim	si12.P	si12.mean.sim	si12.se.sim	si21.P	si21.mean.sim	si21.se.sim	an_breadth	Niche_expansion	Niche_stability	Niche_unfilling	migration	clade
Corvus_frugilegus	real	0.555543319781057	0.5	0.41456662658697	NA	0.5	0.104472915952144	NA	0.5	0.033914406314894	NA	7.32149485770233	0.0839224220764683	0.916077577923532	0.0272295933363625	mig	Corvus
Corvus_frugilegus	hypo_br	0.621163315634402	0.5	0.440760056350044	NA	0.5	0.0234220660257864	NA	0.5	0.101222683651233	NA	NA	0.0499147438468993	0.950085256153101	0.00158673867096211	mig	Corvus
Corvus_frugilegus	hypo_wi	0.616688351959556	0.5	0.259002426217899	NA	0.5	0.0781013241469088	NA	0.5	0.0943130610910122	NA	NA	0.121024154081989	0.878975845918011	0.00324814691551377	mig	Corvus
Corvus_imparatus	real	0.0987475169000048	1	0.219774348687197	NA	0.5	0	NA	0.5	0.00241872645564678	NA	6.86413118483948	0.678813330843879	0.321186669156121	0.708915674548336	mig	Corvus
Corvus_imparatus	hypo_br	0.135692584113955	1	0.259935522112354	NA	0.5	0	NA	0.5	0.000386598952484718	NA	NA	0.657013739403068	0.342986260596932	0.673428502829931	mig	Corvus
Corvus_imparatus	hypo_wi	0.105841218451777	1	0.231597057882074	NA	0.5	0	NA	0.5	0.0791519113623929	NA	NA	0.68906441198306	0.310935588016941	0.72523166319794	mig	Corvus
Corvus_insularis	real	0.115514085646652	1	0.351327635690524	NA	1	0.123626385956577	NA	0.5	0.0596128766422968	NA	7.62418890701867	0.870326138048362	0.129673861951638	0.549973533955471	res	Corvus
Corvus_leucognaphalus	real	0.323737858950063	0.5	0.259810904879529	NA	0.5	0	NA	0.5	0.00659177466734884	NA	6.9182317685421	0.690155505717624	0.309844494282376	0.703708015958134	res	Corvus
Corvus_mellori	real	0.662592234379711	0.5	0.473011376357013	NA	0.5	0.161241983819161	NA	0.5	0.118816483633835	NA	7.40777044693191	0.210759179089579	0.789240820910422	0.101377066170314	res	Corvus
Corvus_moneduloides	real	0	1	0.00617737912843508	NA	1	0	NA	1	0	NA	6.97002087369025	1	0	1	res	Corvus
Corvus_nasicus	real	0	1	0.179128811578039	NA	1	0.0717096485670535	NA	1	0	NA	6.88856907402459	1	0	1	res	Corvus
Corvus_orru	real	0.436490920900096	1	0.725083123287412	NA	0.5	0.210840754396739	NA	0.5	0.0861980461260493	NA	7.33104439107389	0.0962881955651895	0.90371180443481	0.0900420572565198	mig	Corvus
Corvus_ossifragus	real	0.501208056981413	1	0.511018572020781	NA	0.5	0.114815690790759	NA	0.5	0.347412825007587	NA	6.43004281697189	0.292334287502052	0.707665712497948	0.224852737869684	res	Corvus
Corvus_ossifragus	hypo_br	0.50427474095578	1	0.566990458888883	NA	0.5	0.0322553641118281	NA	0.5	0.0017523905462663	NA	NA	0.286040902335238	0.713959097664762	0.21838633341871	res	Corvus
Corvus_ossifragus	hypo_wi	0.511086996650828	1	0.529323258424995	NA	0.5	0.0144942749604035	NA	0.5	0.214487418758398	NA	NA	0.281621662114338	0.718378337885662	0.26491637466401	res	Corvus
Corvus_palmarum	real	0.0888444342458492	1	0.179278238378211	NA	0.5	0	NA	0.5	0	NA	7.02955945548235	0.942432372166726	0.0575676278332737	0.915705297964005	res	Corvus
Corvus_rhipidurus	real	0.457264706618479	0.5	0.30718044910089	NA	0.5	0.381829103990881	NA	0.5	0.276557388809946	NA	7.57481491811261	0.025249650974509	0.974750349025491	0.203176143046793	res	Corvus
Corvus_ruficollis	real	0.538173898706897	1	0.644671960123166	NA	0.5	0.0445551808294989	NA	0.5	0	NA	6.66144455541218	0.0624681935832347	0.937531806416765	0.0670648990624017	res	Corvus
Corvus_sinaloae	real	0.00194396233502125	1	0.145898545821907	NA	0.5	0	NA	1	0.0101244041881039	NA	7.42782624543237	0.488133220946257	0.511866779053743	0.962659336660808	res	Corvus
Corvus_splendens	real	0.124584427968754	1	0.220586512624397	NA	0.5	0.119360648357994	NA	0.5	0.0326470244074915	NA	7.65350737224411	0.0119157108256761	0.988084289174324	0.398538331848371	res	Corvus
Corvus_tasmanicus	real	0.0669904566166134	1	0.24190816073826	NA	0.5	0	NA	1	0.0819213647813231	NA	7.63350971672271	0.667536439862171	0.332463560137829	0.849749791628583	mig	Corvus
Corvus_torquatus	real	0.361391035604655	1	0.690108559335244	NA	0.5	0.0350296058851823	NA	0.5	0.0394477710759235	NA	6.67903110630159	0.288888106252831	0.711111893747169	0.292617993361353	res	Corvus
Corvus_torquatus	hypo_br	0.371417909117849	1	0.62096339192542	NA	0.5	0.028541409964649	NA	0.5	0.0188851835983441	NA	NA	0.278319007193288	0.721680992806712	0.3019270082313	res	Corvus
Corvus_torquatus	hypo_wi	0.380885434223924	1	0.662371875349139	NA	0.5	0.208634660559246	NA	0.5	0	NA	NA	0.282673761549558	0.717326238450442	0.295310834848939	res	Corvus
Corvus_tristis	real	0.31228387999688	1	0.485062907830912	NA	0.5	0.180672773473546	NA	0.5	0.0191634942932591	NA	8.24448140746712	0	1	0.530771606532103	res	Corvus
Corvus_violaceus	real	0.307908976509436	1	0.611719193190345	NA	0.5	0	NA	0.5	0.0357298789162813	NA	6.29497005665764	0.344792063573906	0.655207936426094	0.20185306945101	NA	Corvus
