Species	Comparison	D.obs	eq.P	eq.mean.sim	eq.se.sim	si12.P	si12.mean.sim	si12.se.sim	si21.P	si21.mean.sim	si21.se.sim	an_breadth	Niche_expansion	Niche_stability	Niche_unfilling	migration	clade
Pheucticus_chrysopeplus	hypo_br	0.0207493173003842	1	0.212324137369062	NA	0.5	0	NA	1	0.145553649864896	NA	NA	0.739246929677519	0.260753070322481	0.841667693127001	mig	Cardinalidae
Pheucticus_chrysopeplus	hypo_wi	0.017087382296364	1	0.217261041731348	NA	0.5	0	NA	1	0.26640825647704	NA	NA	0.699346807701916	0.300653192298084	0.854615465316779	mig	Cardinalidae
Pheucticus_ludovicianus	real	0.44353022218764	0.5	0.401304185490939	NA	0.5	0.00959814940176684	NA	0.5	0.317954474540643	NA	6.41654513828253	0.338843574691582	0.661156425308418	0.0107050222463825	mig	Cardinalidae
Pheucticus_ludovicianus	hypo_br	0.212480025835954	1	0.633786058902414	NA	0.5	0.0412154853558607	NA	0.5	0.0467866840379477	NA	NA	0.123077851260311	0.876922148739689	0.249520445543465	mig	Cardinalidae
Pheucticus_ludovicianus	hypo_wi	0	1	0.120156738572796	NA	1	0	NA	1	0.00159517121215702	NA	NA	1	0	1	mig	Cardinalidae
Pheucticus_melanocephalus	real	0.165012442288481	1	0.327743465264752	NA	0.5	0.0284748834222984	NA	0.5	0.00909637003757169	NA	7.44619350189435	0.0185602985077283	0.981439701492272	0.428725946294618	res	Cardinalidae
Pheucticus_melanocephalus	hypo_br	0.233647295484975	1	0.39387020954903	NA	1	0.237682646088095	NA	0.5	0.0743183920987104	NA	NA	0.392879000793996	0.607120999206004	0.465410032738577	res	Cardinalidae
Pheucticus_melanocephalus	hypo_wi	0.347926654256698	0.5	0.213207174589839	NA	0.5	0.0408241037682366	NA	0.5	0.0366133911670354	NA	NA	0.40860569359632	0.59139430640368	0.297248760096746	res	Cardinalidae
Pheucticus_tibialis	real	0.0946103402809633	1	0.312050495775121	NA	1	0.181538370641756	NA	0.5	0.0751718927944603	NA	7.73675016325666	0.704928128692313	0.295071871307687	0.779338716780135	res	Cardinalidae
Piranga_bidentata	real	0.268587456582128	1	0.286403337261509	NA	0.5	0	NA	0.5	0.240813797943866	NA	7.61633732208549	0.290137394657604	0.709862605342396	0.403613346499131	mig	Cardinalidae
Piranga_ludoviciana	real	0.189538745856736	1	0.210314437424223	NA	0.5	0	NA	0.5	0.0343155791937543	NA	7.32403684782596	0.247765505332283	0.752234494667717	0.376730300478719	mig	Cardinalidae
Piranga_ludoviciana	hypo_br	0.184187313090427	1	0.241537405667602	NA	0.5	0	NA	0.5	0.0014656833999489	NA	NA	0.360123972781063	0.639876027218937	0.483919943601562	mig	Cardinalidae
Piranga_ludoviciana	hypo_wi	0.0438377704317878	1	0.107478744227805	NA	0.5	0.000143098484491011	NA	0.5	0	NA	NA	0.936672078968486	0.063327921031514	0.827157061165174	mig	Cardinalidae
Piranga_olivacea	real	0.134047988940233	1	0.199443717125415	NA	0.5	0.0326680581181512	NA	0.5	0.0766293454391606	NA	7.12380047933089	0.680787242095741	0.319212757904258	0.0188564150021413	mig	Cardinalidae
Piranga_olivacea	hypo_br	0.478184903866923	1	0.524974904479335	NA	0.5	0.331298137338847	NA	0.5	0.215790761148856	NA	NA	0.00399429950028482	0.996005700499715	0.0703436810496946	mig	Cardinalidae
Piranga_olivacea	hypo_wi	0.00828796601801851	1	0.0649879961255337	NA	0.5	0.000939908101203701	NA	0.5	0.000135344452221742	NA	NA	0.983883537703405	0.0161164622965951	0.992305545029307	mig	Cardinalidae
Piranga_rubra	real	0.187790984479305	1	0.226175092144704	NA	0.5	0.0023185153426144	NA	0.5	0.0888293101807875	NA	7.34010773501143	0.376239912175279	0.623760087824721	0.327325617906196	res	Cardinalidae
Piranga_rubra	hypo_br	0.399703152657653	1	0.618933308555319	NA	0.5	0.0593763852977228	NA	0.5	0.295118648435363	NA	NA	0.000160173243094513	0.999839826756905	0.0630765466615076	res	Cardinalidae
Piranga_rubra	hypo_wi	0.00290376364511225	1	0.126833057151943	NA	0.5	0	NA	1	0.168340600273499	NA	NA	0.973105600052331	0.0268943999476691	0.980937966845545	res	Cardinalidae
Piranga_rubriceps	real	0.687571222583646	1	0.733275850739427	NA	0.5	0.16622997627349	NA	0.5	0.00413140996364914	NA	6.99472476473809	0.0187525378706214	0.981247462129379	0.115291839867825	res	Cardinalidae
Rhodothraupis_celaeno	real	0.148881461300835	1	0.280666090292611	NA	0.5	0.112340151855679	NA	0.5	0.00430189237559708	NA	7.13915295508049	0.822506701796299	0.177493298203701	0.843966827594638	mig	Cardinalidae
Spiza_americana	real	0.32344612628268	1	0.67368159709538	NA	0.5	0.144901845911897	NA	1	0.495886669919514	NA	7.05816977408161	0.0414253340716019	0.958574665928398	0.173218463071525	NA	Cardinalidae
