Species	Comparison	D.obs	eq.P	eq.mean.sim	eq.se.sim	si12.P	si12.mean.sim	si12.se.sim	si21.P	si21.mean.sim	si21.se.sim	an_breadth	Br_breadth	Wi_breadth	Niche_expansion	Niche_stability	Niche_unfilling	migration	clade
Corvus_crassirostris	real	0.127293195796071	1	0.698734906267803	NA	0.5	0.00421367627934066	NA	1	0.5697946483979	NA	13.0711727887497	6.45410993519161	6.61706285355806	0.659714601366627	0.340285398633373	0.735899508298925	res	Corvus
Corvus_cryptoleucus	real	0.166328495336131	1	0.25806587753081	NA	0.5	0.00944345074797681	NA	0.5	0	NA	13.9687870086102	7.11338269162861	6.85540431698155	0.505499958213464	0.494500041786536	0.540502041597236	mig	Corvus
Corvus_cryptoleucus	hypo_br	0.160949388418953	1	0.24201318647491	NA	0.5	0	NA	0.5	0.0911508682655325	NA	NA	NA	NA	0.395627640644689	0.604372359355311	0.534796918030895	mig	Corvus
Corvus_cryptoleucus	hypo_wi	0.0684185621390437	1	0.276440016367603	NA	0.5	0	NA	0.5	0.0427731085891596	NA	NA	NA	NA	0.52815343708289	0.47184656291711	0.762034645839305	mig	Corvus
Corvus_edithae	real	0.766721656654684	1	0.897446648351614	NA	0.5	0.0112862361856909	NA	0.5	0.12853142128143	NA	11.7933277264994	5.97005383234159	5.82327389415786	0.0141811656095468	0.985818834390453	0.0454382898944745	res	Corvus
Corvus_enca	real	0.445400686634504	1	0.689515307814452	NA	0.5	0	NA	0.5	0.000385161377635668	NA	10.7257536783574	5.21246606963626	5.51328760872116	0.157199167951424	0.842800832048576	0.0673320135403503	res	Corvus
Corvus_florensis	real	0.0352356302899425	1	0.47526084776797	NA	0.5	0.00650173232420403	NA	0.5	0	NA	9.88641444804967	5.43608174376487	4.4503327042848	0.883326429322553	0.116673570677447	0.942047824743963	res	Corvus
Corvus_frugilegus	real	0.555543319781057	0.5	0.419216095923058	NA	0.5	0.111872445548546	NA	0.5	0.121261666256609	NA	14.4709634958518	7.09205114214266	7.37891235370918	0.0839224220764683	0.916077577923532	0.0272295933363625	mig	Corvus
Corvus_frugilegus	hypo_br	0.621163315634402	0.5	0.412422458323815	NA	0.5	0.0577215076969407	NA	0.5	0.119934778637119	NA	NA	NA	NA	0.0499147438468993	0.950085256153101	0.00158673867096211	mig	Corvus
Corvus_frugilegus	hypo_wi	0.616688351959556	0.5	0.266904451952382	NA	0.5	0.0970169719488285	NA	0.5	0.211086151276162	NA	NA	NA	NA	0.121024154081989	0.878975845918011	0.00324814691551377	mig	Corvus
Corvus_imparatus	real	0.0987475169000048	1	0.282907057301349	NA	0.5	0	NA	1	0.367300372035858	NA	12.5959255032396	6.47222840579643	6.12369709744315	0.678813330843879	0.321186669156121	0.708915674548336	mig	Corvus
Corvus_imparatus	hypo_br	0.135692584113955	1	0.220465220176492	NA	0.5	0	NA	0.5	0.00834162907345815	NA	NA	NA	NA	0.657013739403068	0.342986260596932	0.673428502829931	mig	Corvus
Corvus_imparatus	hypo_wi	0.105841218451777	1	0.202199727610789	NA	0.5	0	NA	1	0.32216539096365	NA	NA	NA	NA	0.68906441198306	0.310935588016941	0.72523166319794	mig	Corvus
Corvus_insularis	real	0.115514085646652	0.5	0.0848403835995859	NA	1	0.477137581152771	NA	1	0.182768345870715	NA	14.0942201776486	6.58951982649833	7.50470035115029	0.870326138048362	0.129673861951638	0.549973533955471	res	Corvus
Corvus_leucognaphalus	real	0.323737858950063	1	0.377351117894304	NA	0.5	0	NA	0.5	0	NA	12.4826625623225	6.23885215522294	6.24381040709954	0.690155505717624	0.309844494282376	0.703708015958134	res	Corvus
Corvus_mellori	real	0.662592234379711	0.5	0.470509467088	NA	0.5	0.514976531009352	NA	0.5	0.372006836407389	NA	14.3581085541101	7.13021888919008	7.22788966492006	0.210759179089579	0.789240820910422	0.101377066170314	res	Corvus
Corvus_moneduloides	real	0	1	0.0556247954138831	NA	1	0	NA	1	0	NA	11.2228651592606	5.53881381847905	5.68405134078157	1	0	1	res	Corvus
Corvus_nasicus	real	0	1	0.0952161903181813	NA	1	0	NA	1	0	NA	10.6708369921751	5.29686347931199	5.37397351286315	1	0	1	res	Corvus
Corvus_orru	real	0.436490920900096	1	0.719359419312491	NA	0.5	0.219913387849915	NA	0.5	0.315651607839723	NA	14.4284617671965	7.26539075102304	7.16307101617345	0.0962881955651895	0.90371180443481	0.0900420572565198	mig	Corvus
Corvus_ossifragus	real	0.501208056981413	1	0.557846159686162	NA	0.5	0.193616053140844	NA	0.5	0.000544877337839367	NA	12.2868668801534	6.12811601251054	6.1587508676429	0.292334287502052	0.707665712497948	0.224852737869684	res	Corvus
Corvus_ossifragus	hypo_br	0.50427474095578	1	0.511440302898133	NA	0.5	0.255903136504934	NA	0.5	0	NA	NA	NA	NA	0.286040902335238	0.713959097664762	0.21838633341871	res	Corvus
Corvus_ossifragus	hypo_wi	0.511086996650828	0.5	0.481935378293542	NA	0.5	0.237850646417282	NA	0.5	0	NA	NA	NA	NA	0.281621662114338	0.718378337885662	0.26491637466401	res	Corvus
Corvus_palmarum	real	0.0888444342458492	1	0.207870237245439	NA	0.5	1.11022302462516e-16	NA	0.5	0	NA	12.3937174230565	5.96117022845374	6.43254719460274	0.942432372166726	0.0575676278332737	0.915705297964005	res	Corvus
Corvus_rhipidurus	real	0.457264706618479	0.5	0.302113532708731	NA	0.5	0.0899957853337504	NA	0.5	0.317703121642403	NA	14.8424833648432	7.58850691653885	7.25397644830439	0.025249650974509	0.974750349025491	0.203176143046793	res	Corvus
Corvus_ruficollis	real	0.538173898706897	1	0.604536675266425	NA	0.5	0.135706627980539	NA	0.5	0.249129559802014	NA	12.9689040319439	6.64199000991088	6.32691402203301	0.0624681935832347	0.937531806416765	0.0670648990624017	res	Corvus
Corvus_sinaloae	real	0.00194396233502125	1	0.043200205525166	NA	0.5	0	NA	0.5	4.358028883511e-05	NA	12.5913136374738	7.29362423358443	5.29768940388939	0.488133220946257	0.511866779053743	0.962659336660808	res	Corvus
Corvus_splendens	real	0.124584427968754	1	0.179535271289612	NA	1	0.12889477351327	NA	0.5	0.0768679676347425	NA	14.6474359860476	7.63073698443116	7.01669900161647	0.0119157108256761	0.988084289174324	0.398538331848371	res	Corvus
Corvus_tasmanicus	real	0.0669904566166134	1	0.246869587302589	NA	1	0.15001703328437	NA	1	0.190042214946076	NA	13.7111791916842	7.04350976544701	6.66766942623716	0.667536439862171	0.332463560137829	0.849749791628583	mig	Corvus
Corvus_torquatus	real	0.361391035604655	1	0.629927487666678	NA	0.5	0.0723092217697536	NA	0.5	0	NA	12.7151843948662	6.56148685211071	6.15369754275551	0.288888106252831	0.711111893747169	0.292617993361353	res	Corvus
Corvus_torquatus	hypo_br	0.371417909117849	1	0.645648303491678	NA	0.5	0	NA	0.5	0.00269216671767458	NA	NA	NA	NA	0.278319007193288	0.721680992806712	0.3019270082313	res	Corvus
Corvus_torquatus	hypo_wi	0.380885434223924	1	0.682164097014961	NA	0.5	0	NA	0.5	0	NA	NA	NA	NA	0.282673761549558	0.717326238450442	0.295310834848939	res	Corvus
Corvus_tristis	real	0.31228387999688	1	0.491836373431771	NA	0.5	0.195644646868283	NA	0.5	0.104475301119767	NA	15.8268540348969	8.48908165177811	7.33777238311875	0	1	0.530771606532103	res	Corvus
Corvus_violaceus	real	0.307908976509436	1	0.517129767673288	NA	0.5	0.153370141252333	NA	0.5	0	NA	12.1383602493935	5.89034514168802	6.2480151077055	0.344792063573906	0.655207936426094	0.20185306945101	NA	Corvus
