Species	Comparison	D.obs	eq.P	eq.mean.sim	eq.se.sim	si12.P	si12.mean.sim	si12.se.sim	si21.P	si21.mean.sim	si21.se.sim	an_breadth	Br_breadth	Wi_breadth	Niche_expansion	Niche_stability	Niche_unfilling	migration	clade
Vireo_gundlachii	real	0	1	0.239364580772391	NA	1	0.145746571783791	NA	1	0	NA	11.6922817612054	5.99544504883445	5.69683671237091	1	0	1	res	Vireonidae
Vireo_huttoni	real	0.242747213800757	1	0.301993288206303	NA	0.5	0.129988301449722	NA	0.5	0.00736584122511597	NA	14.8404181775939	7.31041771599942	7.53000046159447	0.254682318350366	0.745317681649634	0.0765546675207135	res	Vireonidae
Vireo_hypochryseus	real	0.000503847940057978	1	0.142651265535422	NA	0.5	0	NA	1	0.0326316362574639	NA	12.6828853193513	6.72677587044776	5.95610944890357	0.978420545330093	0.0215794546699065	0.991290054551417	res	Vireonidae
Vireo_leucophrys	real	0.551811634815544	0.5	0.537946180504748	NA	0.5	0	NA	0.5	0.113076319846819	NA	14.10853078806	7.0935403992851	7.01499038877488	0.0267365964354506	0.973263403564549	0.0233313802808665	res	Vireonidae
Vireo_magister	real	0	1	0.276729214768617	NA	1	0.0296234655775345	NA	1	0	NA	12.5809102525072	6.72722027240594	5.85368998010129	1	0	1	res	Vireonidae
Vireo_nanus	real	0.338213175622478	1	0.346029198222259	NA	0.5	0	NA	0.5	0	NA	12.4504762792398	6.04770389338596	6.40277238585389	0.757078803436926	0.242921196563074	0.636094667222067	res	Vireonidae
Vireo_nelsoni	real	0.00771034106981072	1	0.161964084774328	NA	0.5	0.000194048087854726	NA	1	0.0464960002986048	NA	12.6303032425833	7.07092956807877	5.55937367450457	0.243903624572147	0.756096375427853	0.898872318933582	mig	Vireonidae
Vireo_olivaceus	real	0.382341317425914	0.5	0.276189359949579	NA	0.5	0.183548367272759	NA	0.5	0.215960721468968	NA	13.671833430925	6.86342667025839	6.80840676066661	0.401916121546234	0.598083878453766	0.211874328717619	res	Vireonidae
Vireo_olivaceus	hypo_br	0.669448551730603	0.5	0.429853892492064	NA	0.5	0.62489654132123	NA	0.5	0.231572352448649	NA	NA	NA	NA	0.0304436067499128	0.969556393250087	0.0793406497567733	res	Vireonidae
Vireo_olivaceus	hypo_wi	0.281414796452669	0.5	0.276079631213405	NA	0.5	0.0616477556633255	NA	1	0.282861667050878	NA	NA	NA	NA	0.664317262521948	0.335682737478052	0.0433071721225477	res	Vireonidae
Vireo_pallens	real	0.313601506462498	0.5	0.265314840068329	NA	0.5	0	NA	0.5	0.230002749897324	NA	13.4543148955433	6.66184377759452	6.79247111794875	0.484813496447098	0.515186503552902	0.252034042627297	mig	Vireonidae
Vireo_philadelphicus	real	0.322262492790232	1	0.326197738893074	NA	0.5	0.0316082702354679	NA	0.5	1.74073549029652e-05	NA	12.3134095119479	5.71536907300282	6.59804043894505	0.318355813351222	0.681644186648778	0	mig	Vireonidae
Vireo_philadelphicus	hypo_br	0.123874605473248	1	0.173189354594518	NA	0.5	0.103383669978737	NA	1	0.25142885433037	NA	NA	NA	NA	0.916307779093584	0.0836922209064158	0.84697716246468	mig	Vireonidae
Vireo_philadelphicus	hypo_wi	0	1	0.0841345820573972	NA	1	0	NA	1	0	NA	NA	NA	NA	1	0	1	mig	Vireonidae
Vireo_plumbeus	real	0.202178688876959	1	0.24676082734653	NA	0.5	0.000465556799633671	NA	0.5	0.0573246596664861	NA	14.1323551786536	7.16020847017911	6.97214670847444	0.270227981750259	0.729772018249741	0.41234763436098	mig	Vireonidae
Vireo_plumbeus	hypo_br	0.211143590781809	1	0.301044349692907	NA	0.5	0	NA	0.5	0.140513727425817	NA	NA	NA	NA	0.228611951940262	0.771388048059738	0.361723284073333	mig	Vireonidae
Vireo_plumbeus	hypo_wi	0.354679092733208	0.5	0.292798318308015	NA	0.5	0	NA	0.5	0.0862519961223209	NA	NA	NA	NA	0.37603257859942	0.62396742140058	0.39131249794082	mig	Vireonidae
Vireo_solitarius	real	0.390510191831474	0.5	0.229453965118136	NA	0.5	0.0499394291245266	NA	0.5	0.00202797209095917	NA	12.7461973822668	6.248252435647	6.49794494661975	0.15730384766453	0.84269615233547	0.0589367261135395	mig	Vireonidae
Vireo_solitarius	hypo_br	0.443433289540018	0.5	0.243967347235118	NA	0.5	0.156301031221808	NA	0.5	0.00200869759185862	NA	NA	NA	NA	0.535430413719027	0.464569586280973	0.281734026504105	mig	Vireonidae
Vireo_solitarius	hypo_wi	0.14424751242558	1	0.151399123164914	NA	1	0.167737555081305	NA	0.5	0.0021693709281887	NA	NA	NA	NA	0.790869977808074	0.209130022191926	0.638604098399881	mig	Vireonidae
Vireo_vicinior	real	0.0844343645628559	1	0.277934734021804	NA	0.5	0	NA	1	0.313060052494402	NA	13.0602488382542	6.63554028968344	6.42470854857081	0.319127103865026	0.680872896134974	0.792988848449729	res	Vireonidae
Vireo_vicinior	hypo_br	0.0820576086491288	1	0.313207645148086	NA	0.5	0	NA	1	0.137980300626182	NA	NA	NA	NA	0.609943780104948	0.390056219895052	0.710760505272728	res	Vireonidae
Vireo_vicinior	hypo_wi	0.284427208664472	0.5	0.270886484392891	NA	0.5	0	NA	1	0.285282682417235	NA	NA	NA	NA	0.561692869885191	0.438307130114808	0.569493383559477	res	Vireonidae
Vireolanius_eximius	real	0.406166409267884	1	0.577968887401489	NA	0.5	0.0244724986691945	NA	0.5	0.0651097637529783	NA	14.5971070690618	7.38832848759645	7.20877858146535	0.0632504418568493	0.936749558143151	0.146652854463634	res	Vireonidae
Vireolanius_melitophrys	real	0.0173601139807268	1	0.189333284472746	NA	0.5	0	NA	0.5	0	NA	13.1184669441966	7.03366514205212	6.08480180214444	0.430738137913078	0.569261862086922	0.812345996720584	res	Vireonidae
Vireolanius_pulchellus	real	0.234698443217227	1	0.378219938978933	NA	0.5	0	NA	0.5	0.0445246584523404	NA	13.2818479735489	6.37136441336038	6.91048356018855	0.482252378199236	0.517747621800764	0.188847128959619	NA	Vireonidae
